Order ID,Gender,Age,Quantity,Category,Channel,Shipping city state,Status,Size,Date,Month,Amount
120303,Women,44,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2024-04-25 22:00:00,April,1415.07734642499
120304,Women,68,1,Saree,Myntra,Maharashtra,Refunded,L,2024-04-25 23:00:00,April,1544.649022364252
120305,Women,74,2,Set,Ajio,Karnataka,Delivered,XL,2024-04-26 00:00:00,April,1752.1678609500746
120306,Men,32,1,Western Dress,Ajio,Maharashtra,Delivered,XL,2024-04-26 01:00:00,April,1238.201367879495
120307,Women,32,1,Set,Ajio,Uttar Pradesh,Delivered,M,2024-04-26 02:00:00,April,1284.188716709046
120308,Women,54,1,Set,Ajio,Karnataka,Delivered,M,2024-04-26 03:00:00,April,1477.5343974818952
120309,Women,52,2,Set,Amazon,Maharashtra,Delivered,L,2024-04-26 04:00:00,April,1664.1753119580253
120310,Men,20,2,Kurta,Ajio,Maharashtra,Delivered,M,2024-04-26 05:00:00,April,1493.5462672912888
120311,Women,46,1,Kurta,Amazon,Uttar Pradesh,Delivered,S,2024-04-26 06:00:00,April,1210.397447040213
120312,Women,21,1,Set,Myntra,Maharashtra,Delivered,S,2024-04-26 07:00:00,April,1440.0196536329809
120313,Women,64,1,Set,Amazon,Telangana,Delivered,M,2024-04-26 08:00:00,April,1622.5523271253428
120314,Men,33,1,Kurta,Amazon,Uttar Pradesh,Delivered,XL,2024-04-26 09:00:00,April,1221.5194945158148
120315,Women,22,1,Set,Myntra,Karnataka,Delivered,L,2024-04-26 10:00:00,April,1266.45468212973
120316,Women,38,1,Kurta,Amazon,Uttar Pradesh,Delivered,XL,2024-04-26 11:00:00,April,1221.9497510228036
120317,Men,57,2,Western Dress,Ajio,Uttar Pradesh,Delivered,S,2024-04-26 12:00:00,April,1454.2449774543218
120318,Women,59,1,Ethnic Dress,Amazon,Uttar Pradesh,Delivered,M,2024-04-26 13:00:00,April,1697.2352349373234
120319,Women,71,1,Set,Ajio,Tamil Nadu,Delivered,S,2024-04-26 14:00:00,April,1321.9591132260914
120320,Men,38,1,Kurta,Myntra,Tamil Nadu,Delivered,L,2024-04-26 15:00:00,April,1155.3510576118683
120321,Women,19,1,Set,Amazon,Telangana,Delivered,M,2024-04-26 16:00:00,April,1348.8448493613203
120322,Women,31,2,Set,Amazon,Tamil Nadu,Delivered,L,2024-04-26 17:00:00,April,1519.5783621802234
120323,Women,22,1,Kurta,Myntra,Karnataka,Delivered,L,2024-04-26 18:00:00,April,1150.2415309710045
120324,Men,24,2,Set,Myntra,Tamil Nadu,Delivered,L,2024-04-26 19:00:00,April,1704.8323494404556
120325,Women,28,1,Set,Myntra,Karnataka,Delivered,XL,2024-04-26 20:00:00,April,1341.759886448839
120326,Women,52,1,Set,Ajio,Telangana,Delivered,S,2024-04-26 21:00:00,April,1260.8040451627853
120327,Women,47,1,Set,Myntra,Tamil Nadu,Delivered,XL,2024-04-26 22:00:00,April,1482.2805145185112
120328,Men,61,1,Set,Amazon,Telangana,Cancelled,M,2024-04-26 23:00:00,April,1512.1520929904298
120329,Women,63,2,Saree,Amazon,Maharashtra,Delivered,M,2024-04-27 00:00:00,April,1907.9666425607497
120330,Women,72,1,Kurta,Amazon,Tamil Nadu,Delivered,XL,2024-04-27 01:00:00,April,1380.3235971425033
120331,Women,18,2,Set,Ajio,Maharashtra,Delivered,S,2024-04-27 02:00:00,April,1661.058419938722
120332,Women,71,1,Set,Amazon,Tamil Nadu,Delivered,S,2024-04-27 03:00:00,April,1427.9753466298803
120333,Men,33,1,Western Dress,Amazon,Tamil Nadu,Delivered,M,2024-04-27 04:00:00,April,1126.3412676180399
120334,Women,64,2,Set,Amazon,Telangana,Delivered,M,2024-04-27 05:00:00,April,1822.1642865890633
120335,Men,18,3,Kurta,Myntra,Tamil Nadu,Delivered,XL,2024-04-27 06:00:00,April,1733.1363540556556
120336,Women,72,1,Set,Amazon,Maharashtra,Refunded,L,2024-04-27 07:00:00,April,1591.521110301403
120337,Men,39,1,Kurta,Ajio,Maharashtra,Delivered,XL,2024-04-27 08:00:00,April,1397.4767187588873
120338,Women,30,2,Ethnic Dress,Myntra,Uttar Pradesh,Delivered,S,2024-04-27 09:00:00,April,2061.0412350667975
120339,Women,44,4,Kurta,Myntra,Tamil Nadu,Delivered,S,2024-04-27 10:00:00,April,2088.807138773658
120340,Men,32,2,Kurta,Ajio,Tamil Nadu,Delivered,S,2024-04-27 11:00:00,April,1523.7659288193902
120341,Men,34,1,Kurta,Amazon,Karnataka,Delivered,S,2024-04-27 12:00:00,April,1383.8599946952513
120342,Women,26,1,Set,Amazon,Karnataka,Delivered,XL,2024-04-27 13:00:00,April,1395.7914352371458
120343,Women,22,2,Kurta,Myntra,Karnataka,Delivered,S,2024-04-27 14:00:00,April,1541.7416292421872
120344,Women,40,1,Kurta,Amazon,Karnataka,Returned,L,2024-04-27 15:00:00,April,1362.0613122130762
120345,Men,61,1,Kurta,Ajio,Uttar Pradesh,Delivered,XL,2024-04-27 16:00:00,April,1268.4099913305988
120346,Women,66,1,Set,Myntra,Telangana,Delivered,L,2024-04-27 17:00:00,April,1537.5477156170375
120347,Women,60,2,Western Dress,Amazon,Maharashtra,Delivered,M,2024-04-27 18:00:00,April,1463.407551970687
120348,Women,28,2,Western Dress,Amazon,Telangana,Delivered,XL,2024-04-27 19:00:00,April,1323.9229946899925
120349,Men,41,1,Set,Myntra,Telangana,Cancelled,XL,2024-04-27 20:00:00,April,1427.0315157501254
120350,Women,25,1,Set,Ajio,Uttar Pradesh,Delivered,L,2024-04-27 21:00:00,April,1270.5532008487262
120351,Women,64,1,Kurta,Myntra,Telangana,Delivered,XL,2024-04-27 22:00:00,April,1395.5067465060033
120352,Women,74,1,Kurta,Myntra,Tamil Nadu,Delivered,L,2024-04-27 23:00:00,April,1379.5460440424501
120353,Women,51,1,Kurta,Ajio,Karnataka,Delivered,L,2024-04-28 00:00:00,April,1265.5981693346605
120354,Women,71,1,Top,Amazon,Maharashtra,Delivered,L,2024-04-28 01:00:00,April,1014.3828484535586
120355,Men,59,2,Kurta,Myntra,Telangana,Delivered,S,2024-04-28 02:00:00,April,1626.526661506807
120356,Men,70,2,Kurta,Myntra,Maharashtra,Delivered,M,2024-04-28 03:00:00,April,1766.0937774711495
120357,Women,48,1,Set,Ajio,Maharashtra,Delivered,M,2024-04-28 04:00:00,April,1333.4224889955135
120358,Men,39,3,Kurta,Ajio,Tamil Nadu,Refunded,XL,2024-04-28 05:00:00,April,1844.848111103288
120359,Women,31,1,Top,Myntra,Tamil Nadu,Delivered,M,2024-04-28 06:00:00,April,808.4602814557902
120360,Women,22,1,Set,Amazon,Karnataka,Delivered,M,2024-04-28 07:00:00,April,1341.4979684500452
120361,Men,34,1,Top,Ajio,Telangana,Refunded,L,2024-04-28 08:00:00,April,1036.4870308833363
120362,Women,35,1,Kurta,Amazon,Maharashtra,Delivered,L,2024-04-28 09:00:00,April,1303.0437833884428
120363,Women,36,1,Set,Myntra,Tamil Nadu,Delivered,XL,2024-04-28 10:00:00,April,1359.8656090585812
120364,Men,24,2,Blouse,Myntra,Karnataka,Delivered,S,2024-04-28 11:00:00,April,1183.274501800065
120365,Women,43,1,Western Dress,Amazon,Maharashtra,Returned,M,2024-04-28 12:00:00,April,1162.546638612781
120366,Men,42,1,Saree,Amazon,Telangana,Delivered,L,2024-04-28 13:00:00,April,1484.3585816705759
120367,Men,35,1,Western Dress,Myntra,Maharashtra,Delivered,M,2024-04-28 14:00:00,April,1309.7440034572949
120368,Women,61,1,Set,Myntra,Karnataka,Delivered,L,2024-04-28 15:00:00,April,1499.9341967700452
120369,Women,32,2,Kurta,Ajio,Uttar Pradesh,Delivered,S,2024-04-28 16:00:00,April,1453.376680393141
120370,Women,46,1,Kurta,Myntra,Uttar Pradesh,Delivered,S,2024-04-28 17:00:00,April,1268.4281222692807
120371,Women,63,1,Set,Amazon,Karnataka,Delivered,L,2024-04-28 18:00:00,April,1382.776415685635
120372,Women,59,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2024-04-28 19:00:00,April,1434.41593689075
120373,Men,66,1,Kurta,Myntra,Maharashtra,Delivered,S,2024-04-28 20:00:00,April,1431.1054096892121
120374,Women,18,1,Set,Myntra,Maharashtra,Delivered,XL,2024-04-28 21:00:00,April,1380.5439573660647
120375,Women,21,1,Saree,Myntra,Karnataka,Delivered,S,2024-04-28 22:00:00,April,1498.6558760943465
120376,Women,26,2,Kurta,Ajio,Karnataka,Delivered,S,2024-04-28 23:00:00,April,1617.6014725725788
120377,Women,53,1,Kurta,Amazon,Uttar Pradesh,Delivered,S,2024-04-29 00:00:00,April,1282.127164272859
120378,Men,68,3,Set,Myntra,Karnataka,Delivered,M,2024-04-29 01:00:00,April,1993.6738700547542
120379,Women,49,2,Top,Amazon,Uttar Pradesh,Delivered,XL,2024-04-29 02:00:00,April,1238.9709825032844
120380,Men,41,1,Kurta,Ajio,Tamil Nadu,Delivered,XL,2024-04-29 03:00:00,April,1202.0862944313164
120381,Women,74,1,Set,Amazon,Maharashtra,Delivered,M,2024-04-29 04:00:00,April,1645.4470350533516
120382,Women,54,1,Western Dress,Amazon,Maharashtra,Delivered,M,2024-04-29 05:00:00,April,1234.0666583502143
120383,Women,35,1,Kurta,Amazon,Uttar Pradesh,Delivered,L,2024-04-29 06:00:00,April,1200.2612015444158
120384,Women,32,1,Set,Ajio,Tamil Nadu,Delivered,M,2024-04-29 07:00:00,April,1390.029386479328
120385,Women,37,1,Blouse,Myntra,Telangana,Delivered,M,2024-04-29 08:00:00,April,972.0917307056635
120386,Women,57,1,Top,Myntra,Maharashtra,Returned,S,2024-04-29 09:00:00,April,1131.4534624315845
120387,Men,19,1,Set,Amazon,Telangana,Delivered,L,2024-04-29 10:00:00,April,1285.9760022478172
120388,Women,42,2,Western Dress,Amazon,Karnataka,Delivered,S,2024-04-29 11:00:00,April,1412.5586772715417
120389,Men,30,1,Set,Myntra,Karnataka,Delivered,L,2024-04-29 12:00:00,April,1236.504053372825
120390,Women,44,2,Set,Ajio,Maharashtra,Delivered,L,2024-04-29 13:00:00,April,1665.7047507029165
120391,Women,30,1,Set,Amazon,Uttar Pradesh,Delivered,M,2024-04-29 14:00:00,April,1415.218884979532
120392,Women,45,3,Set,Amazon,Maharashtra,Delivered,L,2024-04-29 15:00:00,April,2076.328869379073
120393,Women,63,2,Kurta,Myntra,Maharashtra,Delivered,XL,2024-04-29 16:00:00,April,1618.277420023672
120394,Men,32,1,Top,Ajio,Telangana,Delivered,XL,2024-04-29 17:00:00,April,915.7617720570647
120395,Women,46,1,Set,Amazon,Maharashtra,Delivered,M,2024-04-29 18:00:00,April,1398.763130957741
120396,Women,38,1,Set,Myntra,Telangana,Delivered,L,2024-04-29 19:00:00,April,1276.1942025654337
120397,Women,61,1,Set,Ajio,Karnataka,Delivered,M,2024-04-29 20:00:00,April,1364.468496865113
120398,Women,48,1,Kurta,Amazon,Telangana,Delivered,S,2024-04-29 21:00:00,April,1407.5354080095578
120399,Men,40,1,Kurta,Amazon,Uttar Pradesh,Delivered,L,2024-04-29 22:00:00,April,1279.9335921424308
120400,Women,54,2,Set,Amazon,Telangana,Delivered,L,2024-04-29 23:00:00,April,1749.7379955338513
120401,Men,20,1,Kurta,Amazon,Karnataka,Refunded,L,2024-04-30 00:00:00,April,1309.707971547905
120402,Women,67,1,Set,Myntra,Tamil Nadu,Delivered,L,2024-04-30 01:00:00,April,1405.2946585124264
120403,Men,52,1,Kurta,Myntra,Karnataka,Delivered,S,2024-04-30 02:00:00,April,1133.6933560550478
120404,Men,31,1,Kurta,Ajio,Karnataka,Delivered,XL,2024-04-30 03:00:00,April,1353.2484685574263
120405,Women,19,1,Kurta,Amazon,Maharashtra,Delivered,S,2024-04-30 04:00:00,April,1316.0256088599394
120406,Women,67,2,Western Dress,Amazon,Maharashtra,Delivered,XL,2024-04-30 05:00:00,April,1670.7429674680152
120407,Men,30,1,Kurta,Myntra,Karnataka,Delivered,XL,2024-04-30 06:00:00,April,1270.1205927307776
120408,Women,19,1,Kurta,Ajio,Telangana,Delivered,M,2024-04-30 07:00:00,April,1160.57070061742
120409,Men,29,1,Kurta,Amazon,Maharashtra,Delivered,S,2024-04-30 08:00:00,April,1372.47652581594
120410,Women,44,1,Set,Amazon,Uttar Pradesh,Delivered,M,2024-04-30 09:00:00,April,1487.8324631779942
120411,Women,51,1,Blouse,Ajio,Maharashtra,Delivered,L,2024-04-30 10:00:00,April,1005.0423001858991
120412,Men,57,2,Set,Amazon,Uttar Pradesh,Delivered,S,2024-04-30 11:00:00,April,1648.8261940267664
120413,Women,22,1,Blouse,Myntra,Tamil Nadu,Delivered,XL,2024-04-30 12:00:00,April,954.253049841412
120414,Women,42,1,Top,Ajio,Telangana,Delivered,M,2024-04-30 13:00:00,April,925.0860786685813
120415,Women,28,2,Blouse,Amazon,Maharashtra,Delivered,S,2024-04-30 14:00:00,April,1349.0929677288027
120416,Women,30,1,Set,Myntra,Tamil Nadu,Delivered,XL,2024-04-30 15:00:00,April,1309.794537397529
120417,Men,45,3,Set,Ajio,Karnataka,Delivered,S,2024-04-30 16:00:00,April,2076.914569137576
120418,Men,38,2,Saree,Myntra,Uttar Pradesh,Delivered,M,2024-04-30 17:00:00,April,1646.655307293986
120419,Men,66,2,Ethnic Dress,Amazon,Tamil Nadu,Delivered,M,2024-04-30 18:00:00,April,2161.9265988964607
120420,Women,73,1,Top,Amazon,Tamil Nadu,Delivered,M,2024-04-30 19:00:00,April,1028.4972749805781
120421,Women,65,1,Kurta,Ajio,Karnataka,Delivered,M,2024-04-30 20:00:00,April,1349.4626316395102
120422,Men,68,1,Top,Ajio,Maharashtra,Delivered,L,2024-04-30 21:00:00,April,949.0684548847746
120423,Women,43,1,Set,Amazon,Karnataka,Delivered,M,2024-04-30 22:00:00,April,1460.1569664731921
120424,Women,44,1,Saree,Amazon,Uttar Pradesh,Delivered,L,2024-04-30 23:00:00,April,1616.109315998372
120425,Men,43,1,Set,Amazon,Maharashtra,Delivered,M,2024-05-01 00:00:00,May,1419.1696369636295
120426,Women,32,2,Set,Ajio,Maharashtra,Delivered,L,2024-05-01 01:00:00,May,1563.1540631899522
120427,Women,67,1,Western Dress,Myntra,Tamil Nadu,Delivered,XL,2024-05-01 02:00:00,May,1224.3801239751238
120428,Women,23,2,Top,Myntra,Telangana,Returned,M,2024-05-01 03:00:00,May,1303.115276402602
120429,Women,21,1,Kurta,Myntra,Uttar Pradesh,Delivered,S,2024-05-01 04:00:00,May,1141.6497814713036
120430,Women,21,3,Kurta,Ajio,Uttar Pradesh,Delivered,L,2024-05-01 05:00:00,May,1731.921946196149
120431,Men,47,2,Set,Ajio,Telangana,Refunded,M,2024-05-01 06:00:00,May,1645.4400730148923
120432,Women,30,1,Top,Myntra,Telangana,Delivered,L,2024-05-01 07:00:00,May,910.4883738204826
120433,Women,26,1,Set,Myntra,Maharashtra,Delivered,XL,2024-05-01 08:00:00,May,1438.4616281279355
120434,Men,59,2,Top,Amazon,Karnataka,Delivered,L,2024-05-01 09:00:00,May,1401.7258119320545
120435,Women,31,2,Ethnic Dress,Ajio,Uttar Pradesh,Delivered,XL,2024-05-01 10:00:00,May,1937.38975220645
120436,Women,45,1,Bottom,Amazon,Telangana,Delivered,XL,2024-05-01 11:00:00,May,899.8100163362533
120437,Women,57,1,Kurta,Myntra,Maharashtra,Delivered,XL,2024-05-01 12:00:00,May,1438.8748291654724
120438,Men,20,1,Set,Myntra,Telangana,Delivered,XL,2024-05-01 13:00:00,May,1229.8213822606845
120439,Women,58,1,Set,Amazon,Maharashtra,Delivered,XL,2024-05-01 14:00:00,May,1432.6241156936258
120440,Women,46,3,Kurta,Amazon,Karnataka,Delivered,XL,2024-05-01 15:00:00,May,1937.1230308877646
120441,Women,50,2,Top,Myntra,Tamil Nadu,Delivered,L,2024-05-01 16:00:00,May,1258.755936324624
120442,Women,32,1,Set,Amazon,Karnataka,Cancelled,XL,2024-05-01 17:00:00,May,1378.119933906999
120443,Women,64,2,Set,Myntra,Karnataka,Cancelled,L,2024-05-01 18:00:00,May,1737.2007954811295
120444,Women,56,1,Kurta,Amazon,Telangana,Returned,M,2024-05-01 19:00:00,May,1398.3563713348215
120445,Women,32,1,Set,Amazon,Uttar Pradesh,Delivered,L,2024-05-01 20:00:00,May,1266.5665432762812
120446,Women,24,1,Saree,Myntra,Karnataka,Delivered,L,2024-05-01 21:00:00,May,1510.2376404014651
120447,Women,62,2,Kurta,Amazon,Uttar Pradesh,Delivered,M,2024-05-01 22:00:00,May,1529.0493912314525
120448,Women,29,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2024-05-01 23:00:00,May,1245.5844024319201
120449,Women,67,1,Set,Ajio,Maharashtra,Delivered,M,2024-05-02 00:00:00,May,1487.0014671605236
120450,Men,56,2,Set,Amazon,Telangana,Delivered,XL,2024-05-02 01:00:00,May,1608.5677682572536
120451,Men,24,1,Top,Amazon,Uttar Pradesh,Delivered,M,2024-05-02 02:00:00,May,838.29316894822
120452,Men,64,1,Western Dress,Ajio,Maharashtra,Delivered,XL,2024-05-02 03:00:00,May,1289.0422845331366
120453,Women,58,1,Set,Amazon,Maharashtra,Delivered,S,2024-05-02 04:00:00,May,1611.7179395708845
120454,Women,23,1,Ethnic Dress,Amazon,Maharashtra,Delivered,L,2024-05-02 05:00:00,May,1836.1907055708105
120455,Women,43,1,Kurta,Myntra,Maharashtra,Delivered,M,2024-05-02 06:00:00,May,1408.9639078414484
120456,Women,26,2,Kurta,Myntra,Maharashtra,Delivered,L,2024-05-02 07:00:00,May,1376.3885477272743
120457,Women,68,2,Western Dress,Ajio,Uttar Pradesh,Delivered,L,2024-05-02 08:00:00,May,1501.116024995128
120458,Women,41,1,Ethnic Dress,Amazon,Maharashtra,Delivered,L,2024-05-02 09:00:00,May,1880.4245264001804
120459,Women,69,1,Saree,Amazon,Maharashtra,Delivered,M,2024-05-02 10:00:00,May,1701.3102724000282
120460,Women,47,1,Kurta,Myntra,Tamil Nadu,Delivered,L,2024-05-02 11:00:00,May,1124.602434152139
120461,Women,33,1,Set,Myntra,Uttar Pradesh,Delivered,XL,2024-05-02 12:00:00,May,1466.441555824433
120462,Women,65,1,Saree,Amazon,Uttar Pradesh,Delivered,XL,2024-05-02 13:00:00,May,1473.2047404349948
120463,Women,44,1,Top,Amazon,Maharashtra,Delivered,XL,2024-05-02 14:00:00,May,968.5687967711439
120464,Women,50,2,Kurta,Ajio,Uttar Pradesh,Delivered,XL,2024-05-02 15:00:00,May,1500.039583899533
120465,Men,40,1,Bottom,Ajio,Maharashtra,Delivered,M,2024-05-02 16:00:00,May,868.2291475668128
120466,Women,62,2,Kurta,Amazon,Uttar Pradesh,Delivered,L,2024-05-02 17:00:00,May,1580.7322546267965
120467,Women,36,1,Set,Myntra,Telangana,Delivered,L,2024-05-02 18:00:00,May,1416.5642524706811
120468,Men,53,1,Set,Ajio,Uttar Pradesh,Delivered,M,2024-05-02 19:00:00,May,1313.8296300501747
120469,Women,36,2,Kurta,Myntra,Karnataka,Delivered,L,2024-05-02 20:00:00,May,1530.0943975382147
120470,Women,39,1,Kurta,Ajio,Telangana,Delivered,XL,2024-05-02 21:00:00,May,1312.8737083890574
120471,Women,59,2,Saree,Myntra,Karnataka,Delivered,L,2024-05-02 22:00:00,May,1869.6523398355775
120472,Women,62,1,Saree,Amazon,Maharashtra,Delivered,M,2024-05-02 23:00:00,May,1706.2264679633497
120473,Women,50,3,Kurta,Amazon,Karnataka,Delivered,XL,2024-05-03 00:00:00,May,1858.397064081802
120474,Women,62,1,Ethnic Dress,Ajio,Karnataka,Delivered,M,2024-05-03 01:00:00,May,1770.7497339106972
120475,Women,27,2,Blouse,Myntra,Telangana,Delivered,L,2024-05-03 02:00:00,May,1212.7970841858582
120476,Men,64,1,Kurta,Myntra,Tamil Nadu,Delivered,L,2024-05-03 03:00:00,May,1271.3954732059897
120477,Women,49,1,Saree,Ajio,Tamil Nadu,Delivered,L,2024-05-03 04:00:00,May,1443.8070463990584
120478,Women,32,1,Set,Amazon,Telangana,Delivered,L,2024-05-03 05:00:00,May,1324.3412086506266
120479,Women,56,2,Kurta,Amazon,Maharashtra,Delivered,M,2024-05-03 06:00:00,May,1735.5816846518871
120480,Women,63,2,Western Dress,Amazon,Uttar Pradesh,Delivered,L,2024-05-03 07:00:00,May,1422.4116480060718
120481,Men,25,1,Set,Ajio,Maharashtra,Delivered,S,2024-05-03 08:00:00,May,1324.4287688947707
120482,Women,68,2,Set,Amazon,Karnataka,Delivered,S,2024-05-03 09:00:00,May,1940.9651402573343
120483,Men,42,1,Set,Myntra,Uttar Pradesh,Delivered,XL,2024-05-03 10:00:00,May,1360.5569268579877
120484,Women,35,1,Saree,Amazon,Karnataka,Delivered,L,2024-05-03 11:00:00,May,1487.400219686836
120485,Men,32,1,Kurta,Ajio,Telangana,Delivered,XL,2024-05-03 12:00:00,May,1151.3891388808531
120486,Women,43,1,Set,Myntra,Maharashtra,Delivered,M,2024-05-03 13:00:00,May,1399.0891121564441
120487,Women,58,2,Blouse,Amazon,Karnataka,Delivered,S,2024-05-03 14:00:00,May,1333.6600100799744
120488,Men,61,2,Ethnic Dress,Ajio,Telangana,Delivered,S,2024-05-03 15:00:00,May,1915.8466333144504
120489,Men,38,1,Set,Amazon,Tamil Nadu,Delivered,M,2024-05-03 16:00:00,May,1554.1554650784758
120490,Women,39,1,Kurta,Myntra,Uttar Pradesh,Delivered,L,2024-05-03 17:00:00,May,1216.1003184825033
120491,Men,63,1,Set,Ajio,Telangana,Delivered,S,2024-05-03 18:00:00,May,1428.3695039686045
120492,Women,51,1,Western Dress,Myntra,Karnataka,Delivered,L,2024-05-03 19:00:00,May,1159.865298146276
120493,Women,54,1,Ethnic Dress,Amazon,Tamil Nadu,Delivered,L,2024-05-03 20:00:00,May,1727.475735405883
120494,Women,71,2,Set,Ajio,Tamil Nadu,Delivered,L,2024-05-03 21:00:00,May,1686.3276325612812
120495,Men,54,2,Kurta,Myntra,Uttar Pradesh,Delivered,XL,2024-05-03 22:00:00,May,1522.736967198985
120496,Men,31,1,Top,Myntra,Uttar Pradesh,Delivered,L,2024-05-03 23:00:00,May,874.4154703335553
120497,Women,21,2,Western Dress,Ajio,Tamil Nadu,Delivered,M,2024-05-04 00:00:00,May,1359.1247048219054
120498,Women,41,2,Set,Ajio,Telangana,Delivered,XL,2024-05-04 01:00:00,May,1722.2028523297752
120499,Women,19,1,Kurta,Amazon,Tamil Nadu,Delivered,S,2024-05-04 02:00:00,May,1266.3282234314895
120500,Women,18,1,Kurta,Amazon,Karnataka,Delivered,XL,2024-05-04 03:00:00,May,1321.4688791963756
120501,Women,19,1,Western Dress,Amazon,Karnataka,Delivered,S,2024-05-04 04:00:00,May,1185.6863274203768
120502,Women,30,1,Kurta,Amazon,Tamil Nadu,Delivered,S,2024-05-04 05:00:00,May,1264.3435991926976
120503,Women,44,1,Set,Amazon,Telangana,Delivered,M,2024-05-04 06:00:00,May,1359.59050617647
120504,Women,69,2,Kurta,Myntra,Uttar Pradesh,Delivered,XL,2024-05-04 07:00:00,May,1579.3599328909747
120505,Women,34,2,Ethnic Dress,Amazon,Tamil Nadu,Delivered,M,2024-05-04 08:00:00,May,2015.8508850680898
120506,Men,74,3,Set,Myntra,Maharashtra,Returned,XL,2024-05-04 09:00:00,May,2120.1903971464517
120507,Women,62,2,Set,Myntra,Karnataka,Delivered,L,2024-05-04 10:00:00,May,1890.3215939911724
120508,Women,34,3,Set,Myntra,Karnataka,Delivered,XL,2024-05-04 11:00:00,May,1957.337884767044
120509,Women,22,1,Kurta,Ajio,Tamil Nadu,Delivered,M,2024-05-04 12:00:00,May,1276.7437478585075
120510,Women,41,1,Kurta,Ajio,Karnataka,Delivered,L,2024-05-04 13:00:00,May,1226.1314216487567
120511,Women,74,1,Set,Myntra,Karnataka,Delivered,L,2024-05-04 14:00:00,May,1447.5509919479957
120512,Women,74,1,Kurta,Ajio,Maharashtra,Delivered,M,2024-05-04 15:00:00,May,1405.86282593967
120513,Men,25,1,Top,Myntra,Uttar Pradesh,Delivered,S,2024-05-04 16:00:00,May,1036.226683046339
120514,Women,71,1,Kurta,Ajio,Karnataka,Delivered,S,2024-05-04 17:00:00,May,1264.9104882133267
120515,Women,71,1,Western Dress,Ajio,Maharashtra,Delivered,L,2024-05-04 18:00:00,May,1316.535891235576
120516,Women,61,2,Ethnic Dress,Myntra,Telangana,Delivered,L,2024-05-04 19:00:00,May,2010.5991096421474
120517,Women,26,4,Kurta,Myntra,Uttar Pradesh,Delivered,S,2024-05-04 20:00:00,May,2139.425956750317
120518,Men,35,1,Bottom,Amazon,Tamil Nadu,Delivered,M,2024-05-04 21:00:00,May,860.3166208777959
120519,Men,33,1,Kurta,Ajio,Uttar Pradesh,Delivered,L,2024-05-04 22:00:00,May,1186.862370295285
120520,Women,68,1,Set,Myntra,Uttar Pradesh,Delivered,M,2024-05-04 23:00:00,May,1545.6028252386784
120521,Women,49,1,Top,Amazon,Karnataka,Delivered,M,2024-05-05 00:00:00,May,1002.062991949131
120522,Men,71,2,Kurta,Myntra,Uttar Pradesh,Delivered,M,2024-05-05 01:00:00,May,1652.8568017353887
120523,Women,57,2,Set,Amazon,Karnataka,Delivered,L,2024-05-05 02:00:00,May,1694.820493244149
120524,Men,56,1,Set,Amazon,Maharashtra,Delivered,S,2024-05-05 03:00:00,May,1559.07375807563
120525,Men,73,1,Top,Ajio,Maharashtra,Delivered,M,2024-05-05 04:00:00,May,1010.988379750766
120526,Women,70,1,Kurta,Myntra,Karnataka,Delivered,XL,2024-05-05 05:00:00,May,1287.0015285927432
120527,Men,58,3,Kurta,Ajio,Maharashtra,Delivered,XL,2024-05-05 06:00:00,May,1747.2874870798732
120528,Men,71,1,Kurta,Myntra,Maharashtra,Returned,S,2024-05-05 07:00:00,May,1316.1117500657272
120529,Men,61,3,Set,Myntra,Maharashtra,Delivered,M,2024-05-05 08:00:00,May,2023.404516493184
120530,Women,63,1,Set,Ajio,Telangana,Delivered,L,2024-05-05 09:00:00,May,1237.0145721106599
120531,Women,49,1,Set,Myntra,Karnataka,Delivered,M,2024-05-05 10:00:00,May,1504.5161580523497
120532,Women,59,1,Set,Amazon,Maharashtra,Delivered,XL,2024-05-05 11:00:00,May,1641.5226542042826
120533,Women,65,2,Blouse,Ajio,Maharashtra,Delivered,M,2024-05-05 12:00:00,May,1457.9865137805523
120534,Women,19,1,Kurta,Ajio,Maharashtra,Delivered,S,2024-05-05 13:00:00,May,1187.8078071369093
120535,Women,55,2,Set,Amazon,Maharashtra,Delivered,S,2024-05-05 14:00:00,May,1762.4334590594717
120536,Women,60,1,Top,Amazon,Uttar Pradesh,Delivered,XL,2024-05-05 15:00:00,May,1011.5168146710249
120537,Women,21,1,Top,Amazon,Telangana,Cancelled,M,2024-05-05 16:00:00,May,875.0333332014496
120538,Women,22,1,Top,Amazon,Telangana,Delivered,M,2024-05-05 17:00:00,May,742.0681920843315
120539,Women,54,1,Kurta,Amazon,Maharashtra,Delivered,S,2024-05-05 18:00:00,May,1367.584095450682
120540,Men,66,2,Set,Myntra,Telangana,Returned,XL,2024-05-05 19:00:00,May,1751.8185466405814
120541,Women,54,1,Kurta,Amazon,Maharashtra,Delivered,L,2024-05-05 20:00:00,May,1498.725731990202
120542,Women,43,1,Set,Ajio,Tamil Nadu,Delivered,M,2024-05-05 21:00:00,May,1237.0913593150776
120543,Men,60,1,Set,Amazon,Karnataka,Delivered,M,2024-05-05 22:00:00,May,1508.6633445479551
120544,Women,26,1,Set,Ajio,Maharashtra,Delivered,S,2024-05-05 23:00:00,May,1254.7326503230668
